"date","location","location_name","season","horizon","weekly_rate","value","rate_diff","category","numeric_category"
2024-01-27,"56","Wyoming","2023-2024",3,6.91344197807402,40,-5.87642568136288,"large_decrease","-2"
2024-02-03,"02","Alaska","2023-2024",0,1.12450205643314,8,0.140562757054146,"stable","0"
2024-02-03,"02","Alaska","2023-2024",1,1.12450205643314,8,-0.14056275705414,"stable","0"
2024-02-03,"02","Alaska","2023-2024",2,1.12450205643314,8,0.281125514108288,"stable","0"
2024-02-03,"02","Alaska","2023-2024",3,1.12450205643314,8,0.42168827116243,"stable","0"
2024-02-03,"01","Alabama","2023-2024",0,2.03405441549768,103,-0.78992404485347,"stable","0"
2024-02-03,"01","Alabama","2023-2024",1,2.03405441549768,103,-1.38236707849357,"decrease","-1"
2024-02-03,"01","Alabama","2023-2024",2,2.03405441549768,103,-2.64624555025911,"decrease","-1"
2024-02-03,"01","Alabama","2023-2024",3,2.03405441549768,103,-4.87778097697016,"decrease","-1"
2024-02-03,"05","Arkansas","2023-2024",0,8.05423491671921,245,-1.01910727517672,"decrease","-1"
2024-02-03,"05","Arkansas","2023-2024",1,8.05423491671921,245,0.59173970816712,"stable","0"
2024-02-03,"05","Arkansas","2023-2024",2,8.05423491671921,245,0.72323742109315,"stable","0"
2024-02-03,"05","Arkansas","2023-2024",3,8.05423491671921,245,0.36161871054658,"stable","0"
2024-02-03,"04","Arizona","2023-2024",0,4.9039520131949,360,-3.93678369948146,"large_decrease","-2"
2024-02-03,"04","Arizona","2023-2024",1,4.9039520131949,360,-4.63151023468407,"large_decrease","-2"
2024-02-03,"04","Arizona","2023-2024",2,4.9039520131949,360,-5.01292872459923,"large_decrease","-2"
2024-02-03,"04","Arizona","2023-2024",3,4.9039520131949,360,-7.8327011321863,"large_decrease","-2"
2024-02-03,"06","California","2023-2024",0,1.32950849768086,517,-0.48602921868797,"stable","0"
2024-02-03,"06","California","2023-2024",1,1.32950849768086,517,-1.35008116302214,"decrease","-1"
2024-02-03,"06","California","2023-2024",2,1.32950849768086,517,-1.31922216501021,"stable","0"
2024-02-03,"06","California","2023-2024",3,1.32950849768086,517,-2.32213960039809,"stable","0"
2024-02-03,"08","Colorado","2023-2024",0,3.37712802140961,196,-0.56859808523734,"stable","0"
2024-02-03,"08","Colorado","2023-2024",1,3.37712802140961,196,-0.0172302450071902,"stable","0"
2024-02-03,"08","Colorado","2023-2024",2,3.37712802140961,196,-1.55072205064727,"stable","0"
2024-02-03,"08","Colorado","2023-2024",3,3.37712802140961,196,-1.9297874408055,"stable","0"
2024-02-03,"09","Connecticut","2023-2024",0,3.06537618931763,111,-1.2427200767504,"decrease","-1"
2024-02-03,"09","Connecticut","2023-2024",1,3.06537618931763,111,-0.4694720289946,"stable","0"
2024-02-03,"09","Connecticut","2023-2024",2,3.06537618931763,111,-1.32556808186709,"stable","0"
2024-02-03,"09","Connecticut","2023-2024",3,3.06537618931763,111,-1.5464960955116,"stable","0"
2024-02-03,"11","District of Columbia","2023-2024",0,2.99143253721342,20,-0.14957162686067,"stable","0"
2024-02-03,"11","District of Columbia","2023-2024",1,2.99143253721342,20,-1.0470013880247,"stable","0"
2024-02-03,"11","District of Columbia","2023-2024",2,2.99143253721342,20,-2.54271765663141,"decrease","-1"
2024-02-03,"11","District of Columbia","2023-2024",3,2.99143253721342,20,-5.23500694012349,"large_decrease","-2"
2024-02-03,"10","Delaware","2023-2024",0,2.46336483812737,25,-0.29560378057528,"stable","0"
2024-02-03,"10","Delaware","2023-2024",1,2.46336483812737,25,-0.68974215467566,"stable","0"
2024-02-03,"10","Delaware","2023-2024",2,2.46336483812737,25,-0.88681134172585,"stable","0"
2024-02-03,"10","Delaware","2023-2024",3,2.46336483812737,25,-2.26629565107718,"stable","0"
2024-02-03,"12","Florida","2023-2024",0,3.20503400401337,711,-0.56347292616269,"stable","0"
2024-02-03,"12","Florida","2023-2024",1,3.20503400401337,711,-0.79787766344637,"stable","0"
2024-02-03,"12","Florida","2023-2024",2,3.20503400401337,711,-1.62280202734854,"stable","0"
2024-02-03,"12","Florida","2023-2024",3,3.20503400401337,711,-3.17798730355756,"decrease","-1"
2024-02-03,"13","Georgia","2023-2024",0,3.26103357814422,354,-0.96725572233091,"stable","0"
2024-02-03,"13","Georgia","2023-2024",1,3.26103357814422,354,-1.34494605200298,"decrease","-1"
2024-02-03,"13","Georgia","2023-2024",2,3.26103357814422,354,-2.58856055214273,"decrease","-1"
2024-02-03,"13","Georgia","2023-2024",3,3.26103357814422,354,-3.786115255981,"decrease","-1"
2024-02-03,"15","Hawaii","2023-2024",0,0.357404017364117,5,-1.78702008682058,"decrease","-1"
2024-02-03,"15","Hawaii","2023-2024",1,0.357404017364117,5,-1.28665446251082,"decrease","-1"
2024-02-03,"15","Hawaii","2023-2024",2,0.357404017364117,5,-1.42961606945646,"stable","0"
2024-02-03,"15","Hawaii","2023-2024",3,0.357404017364117,5,-2.50182812154881,"decrease","-1"
2024-02-03,"19","Iowa","2023-2024",0,3.34351595388323,107,0.96868219224654,"stable","0"
2024-02-03,"19","Iowa","2023-2024",1,3.34351595388323,107,0.37497375183737,"stable","0"
2024-02-03,"19","Iowa","2023-2024",2,3.34351595388323,107,0.71869969102163,"stable","0"
2024-02-03,"19","Iowa","2023-2024",3,3.34351595388323,107,0.40622156449049,"stable","0"
2024-02-03,"16","Idaho","2023-2024",0,3.66826296382214,71,0.10333135109358,"stable","0"
2024-02-03,"16","Idaho","2023-2024",1,3.66826296382214,71,-0.87831648429545,"stable","0"
2024-02-03,"16","Idaho","2023-2024",2,3.66826296382214,71,-1.60163594195052,"stable","0"
2024-02-03,"16","Idaho","2023-2024",3,3.66826296382214,71,-4.44324809702401,"decrease","-1"
2024-02-03,"17","Illinois","2023-2024",0,2.16507141233339,272,-0.0238794641066202,"stable","0"
2024-02-03,"17","Illinois","2023-2024",1,2.16507141233339,272,-0.50146874623899,"stable","0"
2024-02-03,"17","Illinois","2023-2024",2,2.16507141233339,272,-0.85966070783826,"stable","0"
2024-02-03,"17","Illinois","2023-2024",3,2.16507141233339,272,-1.90239730716059,"stable","0"
2024-02-03,"18","Indiana","2023-2024",0,5.37182624967048,367,0.46838811986227,"stable","0"
2024-02-03,"18","Indiana","2023-2024",1,5.37182624967048,367,0.46838811986227,"stable","0"
2024-02-03,"18","Indiana","2023-2024",2,5.37182624967048,367,-0.52693663484506,"stable","0"
2024-02-03,"18","Indiana","2023-2024",3,5.37182624967048,367,-1.37589010209544,"stable","0"
2024-02-03,"20","Kansas","2023-2024",0,5.38325519612707,157,3.05165421946057,"large_increase","2"
2024-02-03,"20","Kansas","2023-2024",1,5.38325519612707,157,3.12023071877429,"large_increase","2"
2024-02-03,"20","Kansas","2023-2024",2,5.38325519612707,157,1.95443023044104,"stable","0"
2024-02-03,"20","Kansas","2023-2024",3,5.38325519612707,157,2.19444797803906,"stable","0"
2024-02-03,"21","Kentucky","2023-2024",0,5.02850338166852,226,-0.64525043393092,"stable","0"
2024-02-03,"21","Kentucky","2023-2024",1,5.02850338166852,226,0.64525043393091,"stable","0"
2024-02-03,"21","Kentucky","2023-2024",2,5.02850338166852,226,-0.3115002094839,"stable","0"
2024-02-03,"21","Kentucky","2023-2024",3,5.02850338166852,226,-1.55750104741946,"stable","0"
2024-02-03,"22","Louisiana","2023-2024",0,2.64476596444123,121,-0.19671812958654,"stable","0"
2024-02-03,"22","Louisiana","2023-2024",1,2.64476596444123,121,-0.4371513990812,"stable","0"
2024-02-03,"22","Louisiana","2023-2024",2,2.64476596444123,121,-2.90705680388995,"decrease","-1"
2024-02-03,"22","Louisiana","2023-2024",3,2.64476596444123,121,-4.06550801145512,"decrease","-1"
2024-02-03,"25","Massachusetts","2023-2024",0,5.9466986651596,415,0.84543426805884,"stable","0"
2024-02-03,"25","Massachusetts","2023-2024",1,5.9466986651596,415,0.35823485934697,"stable","0"
2024-02-03,"25","Massachusetts","2023-2024",2,5.9466986651596,415,-1.47592762050949,"stable","0"
2024-02-03,"25","Massachusetts","2023-2024",3,5.9466986651596,415,-2.57929098729813,"decrease","-1"
2024-02-03,"24","Maryland","2023-2024",0,1.84245238564974,113,-0.94568352537775,"stable","0"
2024-02-03,"24","Maryland","2023-2024",1,1.84245238564974,113,-1.38591551132945,"decrease","-1"
2024-02-03,"24","Maryland","2023-2024",2,1.84245238564974,113,-2.1522452646528,"decrease","-1"
2024-02-03,"24","Maryland","2023-2024",3,1.84245238564974,113,-3.40772166903359,"decrease","-1"
2024-02-03,"23","Maine","2023-2024",0,4.69468987239833,65,2.23900593914382,"large_increase","2"
2024-02-03,"23","Maine","2023-2024",1,4.69468987239833,65,1.80564995092243,"increase","1"
2024-02-03,"23","Maine","2023-2024",2,4.69468987239833,65,1.30006796466415,"stable","0"
2024-02-03,"23","Maine","2023-2024",3,4.69468987239833,65,0.50558198625828,"stable","0"
2024-02-03,"26","Michigan","2023-2024",0,4.19653959923545,421,0.78747417657862,"stable","0"
2024-02-03,"26","Michigan","2023-2024",1,4.19653959923545,421,1.00677078271444,"increase","1"
2024-02-03,"26","Michigan","2023-2024",2,4.19653959923545,421,0.54824151533955,"stable","0"
2024-02-03,"26","Michigan","2023-2024",3,4.19653959923545,421,-0.33891293675536,"stable","0"
2024-02-03,"27","Minnesota","2023-2024",0,2.6239611737713,150,0.10495844695085,"stable","0"
2024-02-03,"27","Minnesota","2023-2024",1,2.6239611737713,150,0.47231301127883,"stable","0"
2024-02-03,"27","Minnesota","2023-2024",2,2.6239611737713,150,-0.1924238194099,"stable","0"
2024-02-03,"27","Minnesota","2023-2024",3,2.6239611737713,150,-0.31487534085256,"stable","0"
2024-02-03,"29","Missouri","2023-2024",0,4.91521098827049,303,0.502876371737241,"stable","0"
2024-02-03,"29","Missouri","2023-2024",1,4.91521098827049,303,0.60020728239607,"stable","0"
2024-02-03,"29","Missouri","2023-2024",2,4.91521098827049,303,-0.210883639760779,"stable","0"
2024-02-03,"29","Missouri","2023-2024",3,4.91521098827049,303,-0.681316374611749,"stable","0"
2024-02-03,"28","Mississippi","2023-2024",0,3.96268923122121,116,-1.63973347498809,"decrease","-1"
2024-02-03,"28","Mississippi","2023-2024",1,3.96268923122121,116,-1.70805570311259,"decrease","-1"
2024-02-03,"28","Mississippi","2023-2024",2,3.96268923122121,116,-4.06517257340796,"large_decrease","-2"
2024-02-03,"28","Mississippi","2023-2024",3,3.96268923122121,116,-5.39745602183578,"large_decrease","-2"
2024-02-03,"30","Montana","2023-2024",0,7.6815686120388,86,-1.78641130512531,"decrease","-1"
2024-02-03,"30","Montana","2023-2024",1,7.6815686120388,86,0.446602826281319,"stable","0"
2024-02-03,"30","Montana","2023-2024",2,7.6815686120388,86,-2.5009758271754,"decrease","-1"
2024-02-03,"30","Montana","2023-2024",3,7.6815686120388,86,-3.8407843060194,"decrease","-1"
2024-02-03,"37","North Carolina","2023-2024",0,2.4064408814859,255,-0.50016222242648,"stable","0"
2024-02-03,"37","North Carolina","2023-2024",1,2.4064408814859,255,-0.51903626855578,"stable","0"
2024-02-03,"37","North Carolina","2023-2024",2,2.4064408814859,255,-2.35925576616265,"decrease","-1"
2024-02-03,"37","North Carolina","2023-2024",3,2.4064408814859,255,-4.94500008587691,"decrease","-1"
2024-02-03,"38","North Dakota","2023-2024",0,5.18093777564208,40,-1.03618755512842,"stable","0"
2024-02-03,"38","North Dakota","2023-2024",1,5.18093777564208,40,-0.12952344439105,"stable","0"
2024-02-03,"38","North Dakota","2023-2024",2,5.18093777564208,40,1.03618755512842,"stable","0"
2024-02-03,"38","North Dakota","2023-2024",3,5.18093777564208,40,-1.55428133269262,"stable","0"
2024-02-03,"31","Nebraska","2023-2024",0,2.39611930634895,47,0,"stable","0"
2024-02-03,"31","Nebraska","2023-2024",1,2.39611930634895,47,0.61177514204654,"stable","0"
2024-02-03,"31","Nebraska","2023-2024",2,2.39611930634895,47,-0.4078500946977,"stable","0"
2024-02-03,"31","Nebraska","2023-2024",3,2.39611930634895,47,-0.25490630918606,"stable","0"
2024-02-03,"33","New Hampshire","2023-2024",0,2.65291548241476,37,0.93210543976735,"stable","0"
2024-02-03,"33","New Hampshire","2023-2024",1,2.65291548241476,37,0.5019029291055,"stable","0"
2024-02-03,"33","New Hampshire","2023-2024",2,2.65291548241476,37,-0.71700418443642,"stable","0"
2024-02-03,"33","New Hampshire","2023-2024",3,2.65291548241476,37,-0.71700418443642,"stable","0"
2024-02-03,"34","New Jersey","2023-2024",0,3.57677868827747,331,-0.16208966865306,"stable","0"
2024-02-03,"34","New Jersey","2023-2024",1,3.57677868827747,331,-1.18865757012242,"decrease","-1"
2024-02-03,"34","New Jersey","2023-2024",2,3.57677868827747,331,-2.58262872053872,"decrease","-1"
2024-02-03,"34","New Jersey","2023-2024",3,3.57677868827747,331,-3.63080857782849,"decrease","-1"
2024-02-03,"35","New Mexico","2023-2024",0,3.66652873534757,77,-1.28566592018682,"decrease","-1"
2024-02-03,"35","New Mexico","2023-2024",1,3.66652873534757,77,-1.76183848321897,"decrease","-1"
2024-02-03,"35","New Mexico","2023-2024",2,3.66652873534757,77,-3.66652873534758,"decrease","-1"
2024-02-03,"35","New Mexico","2023-2024",3,3.66652873534757,77,-7.28544021439193,"large_decrease","-2"
2024-02-03,"32","Nevada","2023-2024",0,1.83223141461849,58,-0.34749216484144,"stable","0"
2024-02-03,"32","Nevada","2023-2024",1,1.83223141461849,58,-0.82134511689794,"stable","0"
2024-02-03,"32","Nevada","2023-2024",2,1.83223141461849,58,-2.93788830275034,"decrease","-1"
2024-02-03,"32","Nevada","2023-2024",3,1.83223141461849,58,-2.6851667283202,"decrease","-1"
2024-02-03,"36","New York","2023-2024",0,3.91714176848268,770,-0.778341156594609,"stable","0"
2024-02-03,"36","New York","2023-2024",1,3.91714176848268,770,-0.47310933047907,"stable","0"
2024-02-03,"36","New York","2023-2024",2,3.91714176848268,770,-1.31249685229679,"stable","0"
2024-02-03,"36","New York","2023-2024",3,3.91714176848268,770,-2.58429612777818,"decrease","-1"
2024-02-03,"39","Ohio","2023-2024",0,5.03008561444028,591,0.00851114317163937,"stable","0"
2024-02-03,"39","Ohio","2023-2024",1,5.03008561444028,591,0.73195831276119,"stable","0"
2024-02-03,"39","Ohio","2023-2024",2,5.03008561444028,591,0.41704601541045,"stable","0"
2024-02-03,"39","Ohio","2023-2024",3,5.03008561444028,591,0.14468943391791,"stable","0"
2024-02-03,"40","Oklahoma","2023-2024",0,10.5216698914793,421,1.87440675026349,"increase","1"
2024-02-03,"40","Oklahoma","2023-2024",1,10.5216698914793,421,4.19867112059029,"large_increase","2"
2024-02-03,"40","Oklahoma","2023-2024",2,10.5216698914793,421,5.17336263072733,"large_increase","2"
2024-02-03,"40","Oklahoma","2023-2024",3,10.5216698914793,421,6.17304623086788,"large_increase","2"
2024-02-03,"41","Oregon","2023-2024",0,1.9817560481897,84,-0.33029267469828,"stable","0"
2024-02-03,"41","Oregon","2023-2024",1,1.9817560481897,84,-0.0235923339070201,"stable","0"
2024-02-03,"41","Oregon","2023-2024",2,1.9817560481897,84,-0.73136235111763,"stable","0"
2024-02-03,"41","Oregon","2023-2024",3,1.9817560481897,84,-1.36835536660718,"stable","0"
2024-02-03,"42","Pennsylvania","2023-2024",0,3.51600197266216,456,0.36239494016474,"stable","0"
2024-02-03,"42","Pennsylvania","2023-2024",1,3.51600197266216,456,0.0154210612836096,"stable","0"
2024-02-03,"42","Pennsylvania","2023-2024",2,3.51600197266216,456,-0.94068473829996,"stable","0"
2024-02-03,"42","Pennsylvania","2023-2024",3,3.51600197266216,456,-2.35942237639171,"stable","0"
2024-02-03,"72","Puerto Rico","2023-2024",0,1.05531429898109,34,-0.52765714949055,"stable","0"
2024-02-03,"72","Puerto Rico","2023-2024",1,1.05531429898109,34,-0.49661849363817,"stable","0"
2024-02-03,"72","Puerto Rico","2023-2024",2,1.05531429898109,34,-0.8380437080144,"stable","0"
2024-02-03,"72","Puerto Rico","2023-2024",3,1.05531429898109,34,-0.52765714949055,"stable","0"
2024-02-03,"44","Rhode Island","2023-2024",0,1.55907519327947,17,-0.91710305487027,"stable","0"
2024-02-03,"44","Rhode Island","2023-2024",1,1.55907519327947,17,-1.6507854987665,"decrease","-1"
2024-02-03,"44","Rhode Island","2023-2024",2,1.55907519327947,17,-1.55907519327947,"stable","0"
2024-02-03,"44","Rhode Island","2023-2024",3,1.55907519327947,17,-2.84301947009785,"decrease","-1"
2024-02-03,"45","South Carolina","2023-2024",0,3.33585015284865,175,-0.72435603319,"stable","0"
2024-02-03,"45","South Carolina","2023-2024",1,3.33585015284865,175,-0.41936401921526,"stable","0"
2024-02-03,"45","South Carolina","2023-2024",2,3.33585015284865,175,-1.77276608122815,"stable","0"
2024-02-03,"45","South Carolina","2023-2024",3,3.33585015284865,175,-5.81391026639337,"large_decrease","-2"
2024-02-03,"46","South Dakota","2023-2024",0,2.53734866921578,23,-0.44127802942883,"stable","0"
2024-02-03,"46","South Dakota","2023-2024",1,2.53734866921578,23,0.77223655150045,"stable","0"
2024-02-03,"46","South Dakota","2023-2024",2,2.53734866921578,23,-0.99287556621487,"stable","0"
2024-02-03,"46","South Dakota","2023-2024",3,2.53734866921578,23,-3.41990472807345,"decrease","-1"
2024-02-03,"47","Tennessee","2023-2024",0,3.17184561731299,223,-0.81074080801273,"stable","0"
2024-02-03,"47","Tennessee","2023-2024",1,3.17184561731299,223,-1.96284616676767,"decrease","-1"
2024-02-03,"47","Tennessee","2023-2024",2,3.17184561731299,223,-2.43222242403821,"decrease","-1"
2024-02-03,"47","Tennessee","2023-2024",3,3.17184561731299,223,-3.68389244342629,"decrease","-1"
2024-02-03,"48","Texas","2023-2024",0,4.51284672075999,1350,-0.28414220093674,"stable","0"
2024-02-03,"48","Texas","2023-2024",1,4.51284672075999,1350,0.19388526652154,"stable","0"
2024-02-03,"48","Texas","2023-2024",2,4.51284672075999,1350,-0.13705682633419,"stable","0"
2024-02-03,"48","Texas","2023-2024",3,4.51284672075999,1350,-0.79894101204565,"stable","0"
2024-02-03,"US","US","2023-2024",0,3.40668204442801,11317,-0.34045748804878,"stable","0"
2024-02-03,"US","US","2023-2024",1,3.40668204442801,11317,-0.44671875531777,"stable","0"
2024-02-03,"US","US","2023-2024",2,3.40668204442801,11317,-1.19626707118114,"stable","0"
2024-02-03,"US","US","2023-2024",3,3.40668204442801,11317,-2.29409948401395,"stable","0"
2024-02-03,"49","Utah","2023-2024",0,0.829325420778985,28,-0.296187650278205,"stable","0"
2024-02-03,"49","Utah","2023-2024",1,0.829325420778985,28,0,"stable","0"
2024-02-03,"49","Utah","2023-2024",2,0.829325420778985,28,-0.562756535528595,"stable","0"
2024-02-03,"49","Utah","2023-2024",3,0.829325420778985,28,-1.03665677597373,"stable","0"
2024-02-03,"51","Virginia","2023-2024",0,2.21345486986866,190,-0.93198099783943,"stable","0"
2024-02-03,"51","Virginia","2023-2024",1,2.21345486986866,190,-1.33972268439419,"decrease","-1"
2024-02-03,"51","Virginia","2023-2024",2,2.21345486986866,190,-2.36490178201756,"decrease","-1"
2024-02-03,"51","Virginia","2023-2024",3,2.21345486986866,190,-4.05411734060154,"decrease","-1"
2024-02-03,"50","Vermont","2023-2024",0,2.78245814719204,18,-0.463743024532,"stable","0"
2024-02-03,"50","Vermont","2023-2024",1,2.78245814719204,18,-1.23664806541868,"stable","0"
2024-02-03,"50","Vermont","2023-2024",2,2.78245814719204,18,-0.92748604906401,"stable","0"
2024-02-03,"50","Vermont","2023-2024",3,2.78245814719204,18,0.46374302453201,"stable","0"
2024-02-03,"53","Washington","2023-2024",0,1.35731971497837,105,-0.19390281642548,"stable","0"
2024-02-03,"53","Washington","2023-2024",1,1.35731971497837,105,-0.51707417713462,"stable","0"
